Algorithme : DE_Classique
Fonction : f1
Run : 1
Meilleur résultat final : 66806187551.69823

--- HISTORIQUE CONVERGENCE (FES, best) ---
3000	532073055094.4642
6000	288983113170.0259
9000	240223235201.55737
12000	195280215390.68643
15000	176775875863.79413
18000	125416639688.09444
21000	100746324501.21985
24000	99087110369.73743
27000	66806187551.69823
30000	66806187551.69823
