Algorithme : DE_Classique
Fonction : f16
Run : 12
Meilleur résultat final : 3357.2745461290624

--- HISTORIQUE CONVERGENCE (FES, best) ---
3000	4309.574472586079
6000	3889.334296901614
9000	3889.334296901614
12000	3889.334296901614
15000	3889.334296901614
18000	3357.2745461290624
21000	3357.2745461290624
24000	3357.2745461290624
27000	3357.2745461290624
30000	3357.2745461290624
