Algorithme : JDE_Adaptee
Fonction : f29
Run : 20
Meilleur résultat final : 3527.84274941261

--- HISTORIQUE CONVERGENCE (FES, best) ---
3000	4474.704805042835
6000	4196.775138368377
9000	4196.775138368377
12000	4115.831370361835
15000	3943.823428212454
18000	3760.123932065222
21000	3723.920171735632
24000	3723.920171735632
27000	3601.898972144575
30000	3527.84274941261
