Algorithme : JDE_Simple
Fonction : f29
Run : 23
Meilleur résultat final : 4033.5541614010767

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	6182.41124222119
2000	5562.193285503384
3000	5206.380189754906
4000	5068.694180091894
5000	4994.701748621892
6000	4520.295873690621
7000	4520.295873690621
8000	4519.905985598822
9000	4411.1852211112955
10000	4409.589923792422
11000	4409.589923792422
12000	4409.589923792422
13000	4409.589923792422
14000	4165.514642738901
15000	4165.514642738901
16000	4165.514642738901
17000	4165.514642738901
18000	4165.514642738901
19000	4165.514642738901
20000	4165.514642738901
21000	4165.514642738901
22000	4165.514642738901
23000	4165.514642738901
24000	4125.218611372952
25000	4125.218611372952
26000	4033.5541614010767
27000	4033.5541614010767
28000	4033.5541614010767
29000	4033.5541614010767
30000	4033.5541614010767
