Algorithme : JDE_Simple
Fonction : f12
Run : 28
Meilleur résultat final : 1003178.3245682933

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	30571883348.97785
2000	8136859266.0471525
3000	2069517487.0425515
4000	1183670096.3783803
5000	550573078.4493397
6000	385906075.8272389
7000	145604500.51607108
8000	115288783.67563218
9000	85642674.11419843
10000	36384338.475661136
11000	34933998.26349095
12000	15047988.442640033
13000	12969144.572282042
14000	12623133.740361204
15000	11600223.63695343
16000	11600223.63695343
17000	9730569.151770983
18000	7798568.477494358
19000	5739641.131443231
20000	5739641.131443231
21000	3970520.4068439277
22000	3540298.8727616104
23000	2471435.7627346357
24000	2021790.349071249
25000	2011199.7521689096
26000	1718886.0409609932
27000	1718886.0409609932
28000	1194186.7907214267
29000	1192410.5256132784
30000	1003178.3245682933
