Algorithme : JDE_Simple
Fonction : f2
Run : 28
Meilleur résultat final : 4.874180921408806e+20

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	3.4269200967890286e+40
2000	1.4628669793078115e+38
3000	4.093780375941277e+37
4000	2.3073886822913524e+35
5000	2.1147745366413562e+35
6000	5.441510780799737e+34
7000	4.172531418455334e+32
8000	1.1844405405556951e+32
9000	1.6964686997545553e+29
10000	1.0768629686061826e+29
11000	1.0768629686061826e+29
12000	4.997253233776668e+28
13000	2.640343129125431e+27
14000	2.640343129125431e+27
15000	6.525580859118812e+26
16000	6.525580859118812e+26
17000	5.466082294783195e+25
18000	2.300300343684661e+25
19000	2.970241557598582e+24
20000	1.281969038660478e+24
21000	1.281969038660478e+24
22000	3.018486147998909e+23
23000	1.0459441105061888e+23
24000	1.7778326034166808e+22
25000	1.7778326034166808e+22
26000	1.7778326034166808e+22
27000	1.0423403270699796e+22
28000	1.3761327042553116e+21
29000	1.3761327042553116e+21
30000	4.874180921408806e+20
