Algorithme : JDE_Simple
Fonction : f13
Run : 15
Meilleur résultat final : 54230.63348507349

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	5078637935.53466
2000	1103488652.4245236
3000	155787811.4717791
4000	74121625.74168132
5000	35706434.39952918
6000	12677493.143024512
7000	12677493.143024512
8000	4406994.475145219
9000	1436973.8945646635
10000	878720.4572274375
11000	522111.0474785711
12000	522111.0474785711
13000	432077.98604115786
14000	353338.069856457
15000	226920.5655320464
16000	139297.14880630103
17000	133235.68638236955
18000	118884.11062723158
19000	105902.10903811769
20000	90182.46190974684
21000	79405.00211321675
22000	73610.75432985772
23000	73610.75432985772
24000	65373.70441510924
25000	64758.97755119079
26000	59850.84357034912
27000	58424.58061459437
28000	55740.335901756385
29000	55740.335901756385
30000	54230.63348507349
