Algorithme : JDE_Simple
Fonction : f26
Run : 29
Meilleur résultat final : 5069.017414930632

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	8371.09490001601
2000	7345.929592230733
3000	6560.166277490418
4000	6162.249154462621
5000	6162.249154462621
6000	6160.483417587969
7000	5962.459445031414
8000	5903.020297997448
9000	5795.203060132321
10000	5795.203060132321
11000	5795.203060132321
12000	5594.206757065862
13000	5594.206757065862
14000	5573.558487703251
15000	5542.360208062346
16000	5524.845429244973
17000	5524.845429244973
18000	5492.718860918587
19000	5492.718860918587
20000	5492.718860918587
21000	5362.979588302318
22000	5341.127777068731
23000	5336.574649318429
24000	5089.779490023579
25000	5089.779490023579
26000	5083.783689519962
27000	5069.017414930632
28000	5069.017414930632
29000	5069.017414930632
30000	5069.017414930632
