Algorithme : JDE_Simple
Fonction : f17
Run : 23
Meilleur résultat final : 2067.2822377927027

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	3054.3972178007143
2000	2995.7673075307057
3000	2528.6315320208914
4000	2528.6315320208914
5000	2416.4308669273514
6000	2399.0450385863696
7000	2379.6955674663677
8000	2379.6955674663677
9000	2356.7408992650553
10000	2310.4325398507585
11000	2310.4325398507585
12000	2310.4325398507585
13000	2310.4325398507585
14000	2238.55423543173
15000	2238.55423543173
16000	2238.55423543173
17000	2238.55423543173
18000	2217.169143326084
19000	2217.169143326084
20000	2177.097483712238
21000	2177.097483712238
22000	2177.097483712238
23000	2176.9932733973155
24000	2168.797918058633
25000	2168.797918058633
26000	2167.975327214373
27000	2167.975327214373
28000	2104.4278282250657
29000	2099.3714576817206
30000	2067.2822377927027
