Algorithme : JDE_Simple
Fonction : f30
Run : 22
Meilleur résultat final : 26373.418238790593

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	297574011.18562675
2000	297574011.18562675
3000	90632004.16467723
4000	31889620.16629427
5000	11429303.190355314
6000	7537260.1789951045
7000	4334014.403735971
8000	3653209.7491167625
9000	2044304.654430394
10000	1781545.3289244473
11000	694351.6859480059
12000	535505.7008666188
13000	261923.3991601048
14000	191933.0536314923
15000	176714.2615563134
16000	151806.81737724383
17000	110807.2276472481
18000	110807.2276472481
19000	67726.63594101658
20000	65567.06890184783
21000	65567.06890184783
22000	65567.06890184783
23000	56360.52154111849
24000	56360.52154111849
25000	47436.62671623366
26000	32820.70774163373
27000	32820.70774163373
28000	29705.858281916302
29000	26659.40039827669
30000	26373.418238790593
