Algorithme : JDE_Simple
Fonction : f8
Run : 21
Meilleur résultat final : 969.6928170251331

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	1200.4064261021415
2000	1115.0975490061999
3000	1090.7882874513418
4000	1056.9548548053308
5000	1043.9412725853185
6000	1043.7530766428788
7000	1039.4487400313396
8000	1030.8515675188353
9000	1003.1375641416272
10000	1003.1375641416272
11000	988.2320228786562
12000	988.2320228786562
13000	988.2320228786562
14000	988.2320228786562
15000	988.2320228786562
16000	988.2320228786562
17000	988.2320228786562
18000	980.4696527118411
19000	978.4676460492071
20000	978.4676460492071
21000	978.4676460492071
22000	978.4676460492071
23000	975.9890761310633
24000	975.9890761310633
25000	969.6928170251331
26000	969.6928170251331
27000	969.6928170251331
28000	969.6928170251331
29000	969.6928170251331
30000	969.6928170251331
