Algorithme : JDE_Simple
Fonction : f2
Run : 7
Meilleur résultat final : 1.4757024861730076e+22

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	2.0068999533865975e+38
2000	3.3144616887617127e+36
3000	1.1004746127995164e+36
4000	1.4553823565088093e+34
5000	7.79018769682582e+33
6000	5.206662494201057e+33
7000	8.460221863760467e+30
8000	8.460221863760467e+30
9000	8.460221863760467e+30
10000	4.2027223028974064e+30
11000	2.481770116590132e+28
12000	1.093467217588406e+28
13000	4.004306226048242e+26
14000	3.376712747191535e+26
15000	2.976116895018001e+26
16000	7.361351108909337e+25
17000	3.7836803776838765e+25
18000	2.167622536961966e+25
19000	1.0342257039147754e+25
20000	1.470646361759931e+24
21000	1.470646361759931e+24
22000	1.1426147007455668e+24
23000	7.291648253365278e+23
24000	3.5165635085725244e+23
25000	1.5427442426027894e+23
26000	1.3124755970166351e+23
27000	6.4208823223475556e+22
28000	3.966328265334145e+22
29000	3.966328265334145e+22
30000	1.4757024861730076e+22
