Algorithme : JDE_Simple
Fonction : f25
Run : 23
Meilleur résultat final : 2887.654149471158

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	5051.512864268368
2000	3758.116010327377
3000	3412.354414779031
4000	3248.453954256218
5000	3090.956472662152
6000	3044.2291947286885
7000	2992.292058901656
8000	2944.9798151493815
9000	2940.6844905620223
10000	2925.803388727743
11000	2914.78731261548
12000	2902.2834905958275
13000	2901.6098507934043
14000	2897.4146596750884
15000	2894.591244735462
16000	2892.1870959641988
17000	2890.814493827038
18000	2889.9238344859864
19000	2889.6381255859583
20000	2889.088707376691
21000	2888.63370046675
22000	2888.440305603051
23000	2888.230436384327
24000	2888.1024300676318
25000	2887.9617845707994
26000	2887.846338220037
27000	2887.7865025627343
28000	2887.751082110805
29000	2887.682346094462
30000	2887.654149471158
