Algorithme : JDE_Simple
Fonction : f8
Run : 3
Meilleur résultat final : 969.2291072721275

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	1176.0209209069662
2000	1106.2324998796307
3000	1061.739742475673
4000	1061.739742475673
5000	1061.739742475673
6000	1052.2202052514153
7000	1022.988466686675
8000	1022.988466686675
9000	1022.988466686675
10000	1022.988466686675
11000	1011.6078321172697
12000	1009.8578254053089
13000	1009.8578254053089
14000	1009.8578254053089
15000	1007.4033520598915
16000	1007.4033520598915
17000	1007.4033520598915
18000	982.7480862853843
19000	982.7480862853843
20000	982.7480862853843
21000	982.7480862853843
22000	977.5669608627802
23000	977.5669608627802
24000	977.5669608627802
25000	977.5669608627802
26000	969.2291072721275
27000	969.2291072721275
28000	969.2291072721275
29000	969.2291072721275
30000	969.2291072721275
