Algorithme : JDE_Simple
Fonction : f2
Run : 10
Meilleur résultat final : 5.86064233926549e+21

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	1.1827165588667622e+39
2000	1.8644699004379896e+38
3000	1.3569952253546482e+38
4000	1.1436152097196002e+36
5000	1.0317910388678314e+35
6000	9.369050504985508e+32
7000	1.772790532204179e+32
8000	1.772790532204179e+32
9000	1.7513968468441584e+32
10000	1.1677391949024143e+32
11000	7.148059562174481e+29
12000	3.4772254565310043e+28
13000	1.3930174318017647e+28
14000	1.2657856816852982e+28
15000	3.0347503536178792e+26
16000	3.0347503536178792e+26
17000	2.097861451816336e+26
18000	3.390160083787557e+25
19000	3.367984788746054e+25
20000	3.127423455955639e+25
21000	1.6561556875813857e+24
22000	1.6561556875813857e+24
23000	3.5063254561381216e+23
24000	1.0541115056751469e+23
25000	1.0541115056751469e+23
26000	3.7517416322915105e+22
27000	3.7517416322915105e+22
28000	3.7517416322915105e+22
29000	3.6173354668482835e+22
30000	5.86064233926549e+21
