Algorithme : JDE_Simple
Fonction : f13
Run : 11
Meilleur résultat final : 39759.56687813741

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	10556858735.553322
2000	2857092001.3851614
3000	1342565322.5869656
4000	410527211.53868145
5000	330856197.1963309
6000	223606751.69382122
7000	142665147.49573874
8000	47155652.079018265
9000	29848907.667986725
10000	25830262.492434494
11000	8738841.998713713
12000	4131199.6453423803
13000	4131199.6453423803
14000	4131199.6453423803
15000	2938776.103866323
16000	2041632.8674971329
17000	701689.1733650492
18000	285653.4897506813
19000	247812.6846232045
20000	117791.51404379342
21000	109087.95170185411
22000	108261.45807266414
23000	105830.95853351975
24000	88853.50852515199
25000	83497.47877236843
26000	59379.21833966315
27000	59379.21833966315
28000	42751.29327613655
29000	41909.20686849307
30000	39759.56687813741
