Algorithme : JDE_Simple
Fonction : f14
Run : 29
Meilleur résultat final : 1591.4451861958255

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	6567207.738207288
2000	951039.4597430613
3000	333229.6955058451
4000	171775.8844956601
5000	116419.92252629537
6000	70385.3900472251
7000	56171.67266029601
8000	21414.648491361113
9000	9189.310504683051
10000	2998.492502535413
11000	2998.492502535413
12000	2283.432538505509
13000	2278.215801901056
14000	2090.78813628626
15000	2032.828862644713
16000	2032.828862644713
17000	1880.3644615291005
18000	1852.4411826756555
19000	1709.8335829815087
20000	1677.2615533834878
21000	1677.2615533834878
22000	1677.2615533834878
23000	1675.5946108285666
24000	1661.7352434468137
25000	1661.7352434468137
26000	1622.0540853782672
27000	1615.8880417435219
28000	1604.3091527964475
29000	1598.6596789699613
30000	1591.4451861958255
