Algorithme : JDE_Simple
Fonction : f8
Run : 30
Meilleur résultat final : 966.5937017824323

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	1212.021997284738
2000	1129.3917726966888
3000	1129.3917726966888
4000	1096.3202927418913
5000	1059.5968233505598
6000	1048.0225597920803
7000	1033.4611386793094
8000	1033.4611386793094
9000	1033.4611386793094
10000	1028.6506594542457
11000	1014.5691924200005
12000	980.1463405569267
13000	980.1463405569267
14000	980.1463405569267
15000	980.1463405569267
16000	977.7775827382113
17000	977.7775827382113
18000	977.7775827382113
19000	977.7775827382113
20000	977.7775827382113
21000	977.7775827382113
22000	977.7775827382113
23000	977.7775827382113
24000	977.7775827382113
25000	977.7775827382113
26000	972.3790388599438
27000	972.3790388599438
28000	972.3790388599438
29000	972.3790388599438
30000	966.5937017824323
