Algorithme : JDE_Simple
Fonction : f2
Run : 1
Meilleur résultat final : 1.9423589324224036e+21

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	2.8586757787654283e+40
2000	8.913888780560938e+35
3000	6.779520996248891e+34
4000	1.6593045181251563e+34
5000	2.1973625757488946e+33
6000	3.538846697845321e+32
7000	3.349789855631115e+31
8000	3.349789855631115e+31
9000	3.349789855631115e+31
10000	7.306335254144039e+29
11000	7.306335254144039e+29
12000	3.095897762288321e+29
13000	3.095897762288321e+29
14000	2.0924876134916995e+28
15000	2.0924876134916995e+28
16000	1.5016245130991271e+28
17000	6.55166138235414e+27
18000	4.3833324853397515e+26
19000	3.132989211927877e+26
20000	3.1076224629786963e+25
21000	4.188639016514716e+24
22000	4.198385755330937e+23
23000	3.9945360393097384e+23
24000	1.717552386280025e+23
25000	1.479524804578541e+23
26000	1.9423589324224036e+21
27000	1.9423589324224036e+21
28000	1.9423589324224036e+21
29000	1.9423589324224036e+21
30000	1.9423589324224036e+21
