Algorithme : JDE_Simple
Fonction : f8
Run : 9
Meilleur résultat final : 976.7714212951832

--- HISTORIQUE CONVERGENCE (FES, best) ---
1000	1194.8002423610437
2000	1124.0955123222552
3000	1113.5219754428713
4000	1077.5038489319463
5000	1060.4490055732806
6000	1055.685853277847
7000	1053.0957385257516
8000	1039.3480216387986
9000	1032.9367110982748
10000	1027.4669000666775
11000	1027.4669000666775
12000	1012.063283130967
13000	1012.063283130967
14000	1012.063283130967
15000	999.0975589741731
16000	999.0975589741731
17000	999.0975589741731
18000	977.3987218227484
19000	977.3987218227484
20000	977.3987218227484
21000	977.3987218227484
22000	977.3987218227484
23000	977.3987218227484
24000	977.3987218227484
25000	977.3987218227484
26000	977.3987218227484
27000	977.3987218227484
28000	977.3987218227484
29000	977.3987218227484
30000	976.7714212951832
